id,英文名稱,課程名稱,週次,該週開始日期,該週結束日期,註冊人數,購買人數,完課人數
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week56,2017-02-20,2017-02-26,29,1,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week57,2017-02-27,2017-03-05,24,1,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week58,2017-03-06,2017-03-12,80,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week59,2017-03-13,2017-03-19,56,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week60,2017-03-20,2017-03-26,29,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week61,2017-03-27,2017-04-02,18,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week62,2017-04-03,2017-04-09,26,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week63,2017-04-10,2017-04-16,28,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week64,2017-04-17,2017-04-23,25,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week65,2017-04-24,2017-04-30,14,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week66,2017-05-01,2017-05-07,22,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week67,2017-05-08,2017-05-14,17,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week68,2017-05-15,2017-05-21,20,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week69,2017-05-22,2017-05-28,23,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week70,2017-05-29,2017-06-04,16,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week71,2017-06-05,2017-06-11,28,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week72,2017-06-12,2017-06-18,31,1,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week73,2017-06-19,2017-06-25,23,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week74,2017-06-26,2017-07-02,21,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week75,2017-07-03,2017-07-09,14,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week76,2017-07-10,2017-07-16,19,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week77,2017-07-17,2017-07-23,19,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week78,2017-07-24,2017-07-30,16,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week79,2017-07-31,2017-08-06,16,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week80,2017-08-07,2017-08-13,10,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week81,2017-08-14,2017-08-20,13,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week82,2017-08-21,2017-08-27,11,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week83,2017-08-28,2017-09-03,15,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week84,2017-09-04,2017-09-10,15,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week85,2017-09-11,2017-09-17,36,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week86,2017-09-18,2017-09-24,29,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week87,2017-09-25,2017-10-01,13,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week88,2017-10-02,2017-10-08,14,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week89,2017-10-09,2017-10-15,12,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week90,2017-10-16,2017-10-22,15,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week91,2017-10-23,2017-10-29,9,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week92,2017-10-30,2017-11-05,13,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week93,2017-11-06,2017-11-12,15,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week94,2017-11-13,2017-11-19,20,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week95,2017-11-20,2017-11-26,13,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Week96,2017-11-27,2017-12-03,10,0,0
13,cad,工程圖學 2D CAD 專題,Week1,2016-03-22,2016-03-28,27,1,1
13,cad,工程圖學 2D CAD 專題,Week2,2016-03-29,2016-04-04,39,2,2
13,cad,工程圖學 2D CAD 專題,Week3,2016-04-05,2016-04-11,26,3,0
13,cad,工程圖學 2D CAD 專題,Week4,2016-04-12,2016-04-18,18,0,0
13,cad,工程圖學 2D CAD 專題,Week5,2016-04-19,2016-04-25,24,3,1
13,cad,工程圖學 2D CAD 專題,Week6,2016-04-26,2016-05-02,13,2,0
13,cad,工程圖學 2D CAD 專題,Week7,2016-05-03,2016-05-09,24,2,0
13,cad,工程圖學 2D CAD 專題,Week8,2016-05-10,2016-05-16,19,1,0
13,cad,工程圖學 2D CAD 專題,Week9,2016-05-17,2016-05-23,22,1,1
13,cad,工程圖學 2D CAD 專題,Week10,2016-05-24,2016-05-30,30,1,0
13,cad,工程圖學 2D CAD 專題,Week11,2016-05-31,2016-06-06,24,2,1
13,cad,工程圖學 2D CAD 專題,Week12,2016-06-07,2016-06-13,20,0,0
13,cad,工程圖學 2D CAD 專題,Week13,2016-06-14,2016-06-20,23,1,1
13,cad,工程圖學 2D CAD 專題,Week14,2016-06-21,2016-06-27,31,2,2
13,cad,工程圖學 2D CAD 專題,Week15,2016-06-28,2016-07-04,45,2,0
13,cad,工程圖學 2D CAD 專題,Week16,2016-07-05,2016-07-11,35,3,1
13,cad,工程圖學 2D CAD 專題,Week17,2016-07-12,2016-07-18,24,0,0
13,cad,工程圖學 2D CAD 專題,Week18,2016-07-19,2016-07-25,41,0,0
13,cad,工程圖學 2D CAD 專題,Week19,2016-07-26,2016-08-01,32,1,0
13,cad,工程圖學 2D CAD 專題,Week20,2016-08-02,2016-08-08,31,2,0
13,cad,工程圖學 2D CAD 專題,Week21,2016-08-09,2016-08-15,25,0,0
13,cad,工程圖學 2D CAD 專題,Week22,2016-08-16,2016-08-22,18,0,0
13,cad,工程圖學 2D CAD 專題,Week23,2016-08-23,2016-08-29,28,3,1
13,cad,工程圖學 2D CAD 專題,Week24,2016-08-30,2016-09-05,29,0,1
13,cad,工程圖學 2D CAD 專題,Week25,2016-09-06,2016-09-12,2092,65,75
13,cad,工程圖學 2D CAD 專題,Week26,2016-09-13,2016-09-19,69,1,31
13,cad,工程圖學 2D CAD 專題,Week27,2016-09-20,2016-09-26,33,2,2
13,cad,工程圖學 2D CAD 專題,Week28,2016-09-27,2016-10-03,27,0,0
13,cad,工程圖學 2D CAD 專題,Week29,2016-10-04,2016-10-10,24,0,0
13,cad,工程圖學 2D CAD 專題,Week30,2016-10-11,2016-10-17,25,0,0
13,cad,工程圖學 2D CAD 專題,Week31,2016-10-18,2016-10-24,23,0,0
13,cad,工程圖學 2D CAD 專題,Week32,2016-10-25,2016-10-31,32,1,0
13,cad,工程圖學 2D CAD 專題,Week33,2016-11-01,2016-11-07,26,1,1
13,cad,工程圖學 2D CAD 專題,Week34,2016-11-08,2016-11-14,29,0,0
13,cad,工程圖學 2D CAD 專題,Week35,2016-11-15,2016-11-21,32,1,1
13,cad,工程圖學 2D CAD 專題,Week36,2016-11-22,2016-11-28,27,1,0
13,cad,工程圖學 2D CAD 專題,Week37,2016-11-29,2016-12-05,36,1,0
13,cad,工程圖學 2D CAD 專題,Week38,2016-12-06,2016-12-12,37,0,1
13,cad,工程圖學 2D CAD 專題,Week39,2016-12-13,2016-12-19,31,2,0
13,cad,工程圖學 2D CAD 專題,Week40,2016-12-20,2016-12-26,21,0,0
13,cad,工程圖學 2D CAD 專題,Week41,2016-12-27,2017-01-02,24,1,0
13,cad,工程圖學 2D CAD 專題,Week42,2017-01-03,2017-01-09,24,3,0
13,cad,工程圖學 2D CAD 專題,Week43,2017-01-10,2017-01-16,24,0,0
13,cad,工程圖學 2D CAD 專題,Week44,2017-01-17,2017-01-23,19,0,0
13,cad,工程圖學 2D CAD 專題,Week45,2017-01-24,2017-01-30,18,1,0
13,cad,工程圖學 2D CAD 專題,Week46,2017-01-31,2017-02-06,14,1,0
13,cad,工程圖學 2D CAD 專題,Week47,2017-02-07,2017-02-13,19,0,0
13,cad,工程圖學 2D CAD 專題,Week48,2017-02-14,2017-02-20,8,0,0
13,cad,工程圖學 2D CAD 專題,Week49,2017-02-21,2017-02-27,13,0,0
13,cad,工程圖學 2D CAD 專題,Week50,2017-02-28,2017-03-06,18,3,0
13,cad,工程圖學 2D CAD 專題,Week51,2017-03-07,2017-03-13,18,2,0
13,cad,工程圖學 2D CAD 專題,Week52,2017-03-14,2017-03-20,11,1,0
13,cad,工程圖學 2D CAD 專題,Week53,2017-03-21,2017-03-27,12,1,0
13,cad,工程圖學 2D CAD 專題,Week54,2017-03-28,2017-04-03,10,1,0
13,cad,工程圖學 2D CAD 專題,Week55,2017-04-04,2017-04-10,10,0,0
13,cad,工程圖學 2D CAD 專題,Week56,2017-04-11,2017-04-17,13,1,0
13,cad,工程圖學 2D CAD 專題,Week57,2017-04-18,2017-04-24,16,0,0
13,cad,工程圖學 2D CAD 專題,Week58,2017-04-25,2017-05-01,11,0,0
13,cad,工程圖學 2D CAD 專題,Week59,2017-05-02,2017-05-08,2,1,0
13,cad,工程圖學 2D CAD 專題,Week60,2017-05-09,2017-05-15,8,0,0
13,cad,工程圖學 2D CAD 專題,Week61,2017-05-16,2017-05-22,12,0,0
13,cad,工程圖學 2D CAD 專題,Week62,2017-05-23,2017-05-29,22,4,0
13,cad,工程圖學 2D CAD 專題,Week63,2017-05-30,2017-06-05,14,1,0
13,cad,工程圖學 2D CAD 專題,Week64,2017-06-06,2017-06-12,13,0,0
13,cad,工程圖學 2D CAD 專題,Week65,2017-06-13,2017-06-19,11,4,0
13,cad,工程圖學 2D CAD 專題,Week66,2017-06-20,2017-06-26,16,2,0
13,cad,工程圖學 2D CAD 專題,Week67,2017-06-27,2017-07-03,14,1,0
13,cad,工程圖學 2D CAD 專題,Week68,2017-07-04,2017-07-10,9,0,0
13,cad,工程圖學 2D CAD 專題,Week69,2017-07-11,2017-07-17,11,0,0
13,cad,工程圖學 2D CAD 專題,Week70,2017-07-18,2017-07-24,13,1,0
13,cad,工程圖學 2D CAD 專題,Week71,2017-07-25,2017-07-31,7,0,0
13,cad,工程圖學 2D CAD 專題,Week72,2017-08-01,2017-08-07,7,1,0
13,cad,工程圖學 2D CAD 專題,Week73,2017-08-08,2017-08-14,13,0,0
13,cad,工程圖學 2D CAD 專題,Week74,2017-08-15,2017-08-21,14,2,0
13,cad,工程圖學 2D CAD 專題,Week75,2017-08-22,2017-08-28,12,0,0
13,cad,工程圖學 2D CAD 專題,Week76,2017-08-29,2017-09-04,15,3,0
13,cad,工程圖學 2D CAD 專題,Week77,2017-09-05,2017-09-11,11,1,0
13,cad,工程圖學 2D CAD 專題,Week78,2017-09-12,2017-09-18,85,3,13
13,cad,工程圖學 2D CAD 專題,Week79,2017-09-19,2017-09-25,24,0,0
13,cad,工程圖學 2D CAD 專題,Week80,2017-09-26,2017-10-02,22,1,0
13,cad,工程圖學 2D CAD 專題,Week81,2017-10-03,2017-10-09,12,1,0
13,cad,工程圖學 2D CAD 專題,Week82,2017-10-10,2017-10-16,15,1,0
13,cad,工程圖學 2D CAD 專題,Week83,2017-10-17,2017-10-23,21,0,0
13,cad,工程圖學 2D CAD 專題,Week84,2017-10-24,2017-10-30,7,0,0
13,cad,工程圖學 2D CAD 專題,Week85,2017-10-31,2017-11-06,6,0,0
13,cad,工程圖學 2D CAD 專題,Week86,2017-11-07,2017-11-13,7,0,0
13,cad,工程圖學 2D CAD 專題,Week87,2017-11-14,2017-11-20,15,1,0
13,cad,工程圖學 2D CAD 專題,Week88,2017-11-21,2017-11-27,18,0,0
13,cad,工程圖學 2D CAD 專題,Week89,2017-11-28,2017-12-04,7,0,0
14,3d-cad,工程圖學 3D CAD,Week1,2016-03-22,2016-03-28,54,1,1
14,3d-cad,工程圖學 3D CAD,Week2,2016-03-29,2016-04-04,67,0,0
14,3d-cad,工程圖學 3D CAD,Week3,2016-04-05,2016-04-11,55,1,0
14,3d-cad,工程圖學 3D CAD,Week4,2016-04-12,2016-04-18,31,0,0
14,3d-cad,工程圖學 3D CAD,Week5,2016-04-19,2016-04-25,46,1,1
14,3d-cad,工程圖學 3D CAD,Week6,2016-04-26,2016-05-02,50,4,2
14,3d-cad,工程圖學 3D CAD,Week7,2016-05-03,2016-05-09,43,2,2
14,3d-cad,工程圖學 3D CAD,Week8,2016-05-10,2016-05-16,55,1,1
14,3d-cad,工程圖學 3D CAD,Week9,2016-05-17,2016-05-23,57,1,1
14,3d-cad,工程圖學 3D CAD,Week10,2016-05-24,2016-05-30,54,0,1
14,3d-cad,工程圖學 3D CAD,Week11,2016-05-31,2016-06-06,60,2,0
14,3d-cad,工程圖學 3D CAD,Week12,2016-06-07,2016-06-13,54,0,0
14,3d-cad,工程圖學 3D CAD,Week13,2016-06-14,2016-06-20,50,0,0
14,3d-cad,工程圖學 3D CAD,Week14,2016-06-21,2016-06-27,64,1,2
14,3d-cad,工程圖學 3D CAD,Week15,2016-06-28,2016-07-04,67,2,0
14,3d-cad,工程圖學 3D CAD,Week16,2016-07-05,2016-07-11,65,1,0
14,3d-cad,工程圖學 3D CAD,Week17,2016-07-12,2016-07-18,56,0,1
14,3d-cad,工程圖學 3D CAD,Week18,2016-07-19,2016-07-25,60,0,0
14,3d-cad,工程圖學 3D CAD,Week19,2016-07-26,2016-08-01,49,2,1
14,3d-cad,工程圖學 3D CAD,Week20,2016-08-02,2016-08-08,49,2,2
14,3d-cad,工程圖學 3D CAD,Week21,2016-08-09,2016-08-15,61,0,0
14,3d-cad,工程圖學 3D CAD,Week22,2016-08-16,2016-08-22,52,0,0
14,3d-cad,工程圖學 3D CAD,Week23,2016-08-23,2016-08-29,47,2,0
14,3d-cad,工程圖學 3D CAD,Week24,2016-08-30,2016-09-05,47,1,1
14,3d-cad,工程圖學 3D CAD,Week25,2016-09-06,2016-09-12,3056,64,133
14,3d-cad,工程圖學 3D CAD,Week26,2016-09-13,2016-09-19,93,0,24
14,3d-cad,工程圖學 3D CAD,Week27,2016-09-20,2016-09-26,55,0,1
14,3d-cad,工程圖學 3D CAD,Week28,2016-09-27,2016-10-03,44,1,0
14,3d-cad,工程圖學 3D CAD,Week29,2016-10-04,2016-10-10,62,1,1
14,3d-cad,工程圖學 3D CAD,Week30,2016-10-11,2016-10-17,46,1,1
14,3d-cad,工程圖學 3D CAD,Week31,2016-10-18,2016-10-24,54,0,0
14,3d-cad,工程圖學 3D CAD,Week32,2016-10-25,2016-10-31,39,0,0
14,3d-cad,工程圖學 3D CAD,Week33,2016-11-01,2016-11-07,47,0,0
14,3d-cad,工程圖學 3D CAD,Week34,2016-11-08,2016-11-14,41,0,0
14,3d-cad,工程圖學 3D CAD,Week35,2016-11-15,2016-11-21,52,1,1
14,3d-cad,工程圖學 3D CAD,Week36,2016-11-22,2016-11-28,66,0,0
14,3d-cad,工程圖學 3D CAD,Week37,2016-11-29,2016-12-05,80,1,0
14,3d-cad,工程圖學 3D CAD,Week38,2016-12-06,2016-12-12,51,0,0
14,3d-cad,工程圖學 3D CAD,Week39,2016-12-13,2016-12-19,50,0,0
14,3d-cad,工程圖學 3D CAD,Week40,2016-12-20,2016-12-26,56,0,0
14,3d-cad,工程圖學 3D CAD,Week41,2016-12-27,2017-01-02,50,1,1
14,3d-cad,工程圖學 3D CAD,Week42,2017-01-03,2017-01-09,51,2,1
14,3d-cad,工程圖學 3D CAD,Week43,2017-01-10,2017-01-16,37,0,0
14,3d-cad,工程圖學 3D CAD,Week44,2017-01-17,2017-01-23,35,1,1
14,3d-cad,工程圖學 3D CAD,Week45,2017-01-24,2017-01-30,36,0,0
14,3d-cad,工程圖學 3D CAD,Week46,2017-01-31,2017-02-06,40,0,0
14,3d-cad,工程圖學 3D CAD,Week47,2017-02-07,2017-02-13,25,0,0
14,3d-cad,工程圖學 3D CAD,Week48,2017-02-14,2017-02-20,33,1,1
14,3d-cad,工程圖學 3D CAD,Week49,2017-02-21,2017-02-27,27,1,0
14,3d-cad,工程圖學 3D CAD,Week50,2017-02-28,2017-03-06,33,3,0
14,3d-cad,工程圖學 3D CAD,Week51,2017-03-07,2017-03-13,39,2,0
14,3d-cad,工程圖學 3D CAD,Week52,2017-03-14,2017-03-20,12,0,0
14,3d-cad,工程圖學 3D CAD,Week53,2017-03-21,2017-03-27,23,0,0
14,3d-cad,工程圖學 3D CAD,Week54,2017-03-28,2017-04-03,23,1,0
14,3d-cad,工程圖學 3D CAD,Week55,2017-04-04,2017-04-10,21,0,0
14,3d-cad,工程圖學 3D CAD,Week56,2017-04-11,2017-04-17,17,2,0
14,3d-cad,工程圖學 3D CAD,Week57,2017-04-18,2017-04-24,22,1,1
14,3d-cad,工程圖學 3D CAD,Week58,2017-04-25,2017-05-01,10,0,0
14,3d-cad,工程圖學 3D CAD,Week59,2017-05-02,2017-05-08,8,1,0
14,3d-cad,工程圖學 3D CAD,Week60,2017-05-09,2017-05-15,18,0,0
14,3d-cad,工程圖學 3D CAD,Week61,2017-05-16,2017-05-22,10,2,0
14,3d-cad,工程圖學 3D CAD,Week62,2017-05-23,2017-05-29,24,5,0
14,3d-cad,工程圖學 3D CAD,Week63,2017-05-30,2017-06-05,10,1,0
14,3d-cad,工程圖學 3D CAD,Week64,2017-06-06,2017-06-12,8,1,0
14,3d-cad,工程圖學 3D CAD,Week65,2017-06-13,2017-06-19,7,0,0
14,3d-cad,工程圖學 3D CAD,Week66,2017-06-20,2017-06-26,16,3,2
14,3d-cad,工程圖學 3D CAD,Week67,2017-06-27,2017-07-03,12,1,0
14,3d-cad,工程圖學 3D CAD,Week68,2017-07-04,2017-07-10,7,0,0
14,3d-cad,工程圖學 3D CAD,Week69,2017-07-11,2017-07-17,12,0,0
14,3d-cad,工程圖學 3D CAD,Week70,2017-07-18,2017-07-24,16,1,0
14,3d-cad,工程圖學 3D CAD,Week71,2017-07-25,2017-07-31,10,2,0
14,3d-cad,工程圖學 3D CAD,Week72,2017-08-01,2017-08-07,12,0,0
14,3d-cad,工程圖學 3D CAD,Week73,2017-08-08,2017-08-14,11,0,0
14,3d-cad,工程圖學 3D CAD,Week74,2017-08-15,2017-08-21,8,1,0
14,3d-cad,工程圖學 3D CAD,Week75,2017-08-22,2017-08-28,8,1,0
14,3d-cad,工程圖學 3D CAD,Week76,2017-08-29,2017-09-04,12,2,0
14,3d-cad,工程圖學 3D CAD,Week77,2017-09-05,2017-09-11,13,0,0
14,3d-cad,工程圖學 3D CAD,Week78,2017-09-12,2017-09-18,12,2,0
14,3d-cad,工程圖學 3D CAD,Week79,2017-09-19,2017-09-25,7,0,0
14,3d-cad,工程圖學 3D CAD,Week80,2017-09-26,2017-10-02,13,0,0
14,3d-cad,工程圖學 3D CAD,Week81,2017-10-03,2017-10-09,11,0,0
14,3d-cad,工程圖學 3D CAD,Week82,2017-10-10,2017-10-16,10,0,0
14,3d-cad,工程圖學 3D CAD,Week83,2017-10-17,2017-10-23,15,0,0
14,3d-cad,工程圖學 3D CAD,Week84,2017-10-24,2017-10-30,7,0,0
14,3d-cad,工程圖學 3D CAD,Week85,2017-10-31,2017-11-06,2,0,0
14,3d-cad,工程圖學 3D CAD,Week86,2017-11-07,2017-11-13,3,0,0
14,3d-cad,工程圖學 3D CAD,Week87,2017-11-14,2017-11-20,6,1,0
14,3d-cad,工程圖學 3D CAD,Week88,2017-11-21,2017-11-27,10,0,0
14,3d-cad,工程圖學 3D CAD,Week89,2017-11-28,2017-12-04,3,0,0
15,2d-cad,工程圖學 2D CAD,Week1,2016-03-21,2016-03-27,52,2,1
15,2d-cad,工程圖學 2D CAD,Week2,2016-03-28,2016-04-03,58,6,2
15,2d-cad,工程圖學 2D CAD,Week3,2016-04-04,2016-04-10,33,2,0
15,2d-cad,工程圖學 2D CAD,Week4,2016-04-11,2016-04-17,42,5,3
15,2d-cad,工程圖學 2D CAD,Week5,2016-04-18,2016-04-24,38,6,2
15,2d-cad,工程圖學 2D CAD,Week6,2016-04-25,2016-05-01,34,1,1
15,2d-cad,工程圖學 2D CAD,Week7,2016-05-02,2016-05-08,35,1,0
15,2d-cad,工程圖學 2D CAD,Week8,2016-05-09,2016-05-15,35,0,0
15,2d-cad,工程圖學 2D CAD,Week9,2016-05-16,2016-05-22,44,3,0
15,2d-cad,工程圖學 2D CAD,Week10,2016-05-23,2016-05-29,64,4,4
15,2d-cad,工程圖學 2D CAD,Week11,2016-05-30,2016-06-05,40,1,0
15,2d-cad,工程圖學 2D CAD,Week12,2016-06-06,2016-06-12,41,1,1
15,2d-cad,工程圖學 2D CAD,Week13,2016-06-13,2016-06-19,42,4,1
15,2d-cad,工程圖學 2D CAD,Week14,2016-06-20,2016-06-26,79,4,1
15,2d-cad,工程圖學 2D CAD,Week15,2016-06-27,2016-07-03,56,2,2
15,2d-cad,工程圖學 2D CAD,Week16,2016-07-04,2016-07-10,57,1,1
15,2d-cad,工程圖學 2D CAD,Week17,2016-07-11,2016-07-17,59,4,2
15,2d-cad,工程圖學 2D CAD,Week18,2016-07-18,2016-07-24,64,5,0
15,2d-cad,工程圖學 2D CAD,Week19,2016-07-25,2016-07-31,60,2,1
15,2d-cad,工程圖學 2D CAD,Week20,2016-08-01,2016-08-07,52,3,0
15,2d-cad,工程圖學 2D CAD,Week21,2016-08-08,2016-08-14,61,1,2
15,2d-cad,工程圖學 2D CAD,Week22,2016-08-15,2016-08-21,50,2,0
15,2d-cad,工程圖學 2D CAD,Week23,2016-08-22,2016-08-28,43,1,0
15,2d-cad,工程圖學 2D CAD,Week24,2016-08-29,2016-09-04,44,1,0
15,2d-cad,工程圖學 2D CAD,Week25,2016-09-05,2016-09-11,5476,145,162
15,2d-cad,工程圖學 2D CAD,Week26,2016-09-12,2016-09-18,94,0,28
15,2d-cad,工程圖學 2D CAD,Week27,2016-09-19,2016-09-25,69,0,1
15,2d-cad,工程圖學 2D CAD,Week28,2016-09-26,2016-10-02,67,1,0
15,2d-cad,工程圖學 2D CAD,Week29,2016-10-03,2016-10-09,75,1,1
15,2d-cad,工程圖學 2D CAD,Week30,2016-10-10,2016-10-16,90,2,1
15,2d-cad,工程圖學 2D CAD,Week31,2016-10-17,2016-10-23,46,2,0
15,2d-cad,工程圖學 2D CAD,Week32,2016-10-24,2016-10-30,58,1,1
15,2d-cad,工程圖學 2D CAD,Week33,2016-10-31,2016-11-06,66,0,0
15,2d-cad,工程圖學 2D CAD,Week34,2016-11-07,2016-11-13,57,0,0
15,2d-cad,工程圖學 2D CAD,Week35,2016-11-14,2016-11-20,57,1,2
15,2d-cad,工程圖學 2D CAD,Week36,2016-11-21,2016-11-27,64,0,0
15,2d-cad,工程圖學 2D CAD,Week37,2016-11-28,2016-12-04,56,1,0
15,2d-cad,工程圖學 2D CAD,Week38,2016-12-05,2016-12-11,65,2,1
15,2d-cad,工程圖學 2D CAD,Week39,2016-12-12,2016-12-18,53,2,1
15,2d-cad,工程圖學 2D CAD,Week40,2016-12-19,2016-12-25,49,1,1
15,2d-cad,工程圖學 2D CAD,Week41,2016-12-26,2017-01-01,38,1,1
15,2d-cad,工程圖學 2D CAD,Week42,2017-01-02,2017-01-08,44,3,1
15,2d-cad,工程圖學 2D CAD,Week43,2017-01-09,2017-01-15,53,0,0
15,2d-cad,工程圖學 2D CAD,Week44,2017-01-16,2017-01-22,36,0,0
15,2d-cad,工程圖學 2D CAD,Week45,2017-01-23,2017-01-29,30,2,1
15,2d-cad,工程圖學 2D CAD,Week46,2017-01-30,2017-02-05,39,2,2
15,2d-cad,工程圖學 2D CAD,Week47,2017-02-06,2017-02-12,39,1,1
15,2d-cad,工程圖學 2D CAD,Week48,2017-02-13,2017-02-19,40,0,0
15,2d-cad,工程圖學 2D CAD,Week49,2017-02-20,2017-02-26,47,2,0
15,2d-cad,工程圖學 2D CAD,Week50,2017-02-27,2017-03-05,42,5,1
15,2d-cad,工程圖學 2D CAD,Week51,2017-03-06,2017-03-12,29,1,0
15,2d-cad,工程圖學 2D CAD,Week52,2017-03-13,2017-03-19,27,2,0
15,2d-cad,工程圖學 2D CAD,Week53,2017-03-20,2017-03-26,19,0,0
15,2d-cad,工程圖學 2D CAD,Week54,2017-03-27,2017-04-02,22,4,1
15,2d-cad,工程圖學 2D CAD,Week55,2017-04-03,2017-04-09,27,3,0
15,2d-cad,工程圖學 2D CAD,Week56,2017-04-10,2017-04-16,25,5,0
15,2d-cad,工程圖學 2D CAD,Week57,2017-04-17,2017-04-23,23,2,1
15,2d-cad,工程圖學 2D CAD,Week58,2017-04-24,2017-04-30,16,3,2
15,2d-cad,工程圖學 2D CAD,Week59,2017-05-01,2017-05-07,11,1,0
15,2d-cad,工程圖學 2D CAD,Week60,2017-05-08,2017-05-14,21,2,1
15,2d-cad,工程圖學 2D CAD,Week61,2017-05-15,2017-05-21,27,1,0
15,2d-cad,工程圖學 2D CAD,Week62,2017-05-22,2017-05-28,39,5,0
15,2d-cad,工程圖學 2D CAD,Week63,2017-05-29,2017-06-04,28,1,0
15,2d-cad,工程圖學 2D CAD,Week64,2017-06-05,2017-06-11,21,2,0
15,2d-cad,工程圖學 2D CAD,Week65,2017-06-12,2017-06-18,37,5,0
15,2d-cad,工程圖學 2D CAD,Week66,2017-06-19,2017-06-25,42,6,2
15,2d-cad,工程圖學 2D CAD,Week67,2017-06-26,2017-07-02,39,3,2
15,2d-cad,工程圖學 2D CAD,Week68,2017-07-03,2017-07-09,27,1,0
15,2d-cad,工程圖學 2D CAD,Week69,2017-07-10,2017-07-16,41,1,0
15,2d-cad,工程圖學 2D CAD,Week70,2017-07-17,2017-07-23,34,1,0
15,2d-cad,工程圖學 2D CAD,Week71,2017-07-24,2017-07-30,32,0,0
15,2d-cad,工程圖學 2D CAD,Week72,2017-07-31,2017-08-06,31,3,1
15,2d-cad,工程圖學 2D CAD,Week73,2017-08-07,2017-08-13,31,4,0
15,2d-cad,工程圖學 2D CAD,Week74,2017-08-14,2017-08-20,38,2,2
15,2d-cad,工程圖學 2D CAD,Week75,2017-08-21,2017-08-27,22,4,0
15,2d-cad,工程圖學 2D CAD,Week76,2017-08-28,2017-09-03,29,4,0
15,2d-cad,工程圖學 2D CAD,Week77,2017-09-04,2017-09-10,41,3,1
15,2d-cad,工程圖學 2D CAD,Week78,2017-09-11,2017-09-17,102,1,31
15,2d-cad,工程圖學 2D CAD,Week79,2017-09-18,2017-09-24,52,0,0
15,2d-cad,工程圖學 2D CAD,Week80,2017-09-25,2017-10-01,75,2,1
15,2d-cad,工程圖學 2D CAD,Week81,2017-10-02,2017-10-08,30,2,0
15,2d-cad,工程圖學 2D CAD,Week82,2017-10-09,2017-10-15,28,0,0
15,2d-cad,工程圖學 2D CAD,Week83,2017-10-16,2017-10-22,39,3,0
15,2d-cad,工程圖學 2D CAD,Week84,2017-10-23,2017-10-29,38,1,0
15,2d-cad,工程圖學 2D CAD,Week85,2017-10-30,2017-11-05,21,0,0
15,2d-cad,工程圖學 2D CAD,Week86,2017-11-06,2017-11-12,23,0,0
