id,英文名稱,課程名稱,天數,日期,註冊人數,購買人數,完課人數
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day143,2016-06-22,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day144,2016-06-23,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day145,2016-06-24,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day146,2016-06-25,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day147,2016-06-26,6,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day148,2016-06-27,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day149,2016-06-28,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day150,2016-06-29,25,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day151,2016-06-30,11,1,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day152,2016-07-01,8,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day153,2016-07-02,7,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day154,2016-07-03,12,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day155,2016-07-04,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day156,2016-07-05,12,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day157,2016-07-06,7,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day158,2016-07-07,6,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day159,2016-07-08,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day160,2016-07-09,9,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day161,2016-07-10,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day162,2016-07-11,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day163,2016-07-12,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day164,2016-07-13,8,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day165,2016-07-14,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day166,2016-07-15,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day167,2016-07-16,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day168,2016-07-17,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day169,2016-07-18,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day170,2016-07-19,7,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day171,2016-07-20,6,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day172,2016-07-21,1,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day173,2016-07-22,1,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day174,2016-07-23,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day175,2016-07-24,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day176,2016-07-25,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day177,2016-07-26,7,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day178,2016-07-27,6,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day179,2016-07-28,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day180,2016-07-29,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day181,2016-07-30,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day182,2016-07-31,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day183,2016-08-01,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day184,2016-08-02,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day185,2016-08-03,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day186,2016-08-04,35,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day187,2016-08-05,9,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day188,2016-08-06,9,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day189,2016-08-07,7,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day190,2016-08-08,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day191,2016-08-09,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day192,2016-08-10,6,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day193,2016-08-11,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day194,2016-08-12,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day195,2016-08-13,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day196,2016-08-14,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day197,2016-08-15,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day198,2016-08-16,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day199,2016-08-17,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day200,2016-08-18,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day201,2016-08-19,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day202,2016-08-20,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day203,2016-08-21,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day204,2016-08-22,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day205,2016-08-23,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day206,2016-08-24,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day207,2016-08-25,7,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day208,2016-08-26,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day209,2016-08-27,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day210,2016-08-28,7,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day211,2016-08-29,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day212,2016-08-30,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day213,2016-08-31,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day214,2016-09-01,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day215,2016-09-02,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day216,2016-09-03,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day217,2016-09-04,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day218,2016-09-05,7,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day219,2016-09-06,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day220,2016-09-07,6,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day221,2016-09-08,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day222,2016-09-09,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day223,2016-09-10,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day224,2016-09-11,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day225,2016-09-12,9,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day226,2016-09-13,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day227,2016-09-14,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day228,2016-09-15,1,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day229,2016-09-16,9,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day230,2016-09-17,7,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day231,2016-09-18,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day232,2016-09-19,9,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day233,2016-09-20,7,1,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day234,2016-09-21,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day235,2016-09-22,1,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day236,2016-09-23,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day237,2016-09-24,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day238,2016-09-25,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day239,2016-09-26,9,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day240,2016-09-27,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day241,2016-09-28,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day242,2016-09-29,7,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day243,2016-09-30,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day244,2016-10-01,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day245,2016-10-02,7,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day246,2016-10-03,6,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day247,2016-10-04,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day248,2016-10-05,6,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day249,2016-10-06,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day250,2016-10-07,1,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day251,2016-10-08,1,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day252,2016-10-09,1,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day253,2016-10-10,8,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day254,2016-10-11,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day255,2016-10-12,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day256,2016-10-13,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day257,2016-10-14,0,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day258,2016-10-15,9,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day259,2016-10-16,6,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day260,2016-10-17,10,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day261,2016-10-18,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day262,2016-10-19,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day263,2016-10-20,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day264,2016-10-21,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day265,2016-10-22,7,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day266,2016-10-23,6,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day267,2016-10-24,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day268,2016-10-25,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day269,2016-10-26,6,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day270,2016-10-27,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day271,2016-10-28,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day272,2016-10-29,7,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day273,2016-10-30,6,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day274,2016-10-31,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day275,2016-11-01,6,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day276,2016-11-02,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day277,2016-11-03,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day278,2016-11-04,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day279,2016-11-05,6,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day280,2016-11-06,9,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day281,2016-11-07,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day282,2016-11-08,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day283,2016-11-09,6,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day284,2016-11-10,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day285,2016-11-11,9,1,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day286,2016-11-12,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day287,2016-11-13,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day288,2016-11-14,11,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day289,2016-11-15,1,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day290,2016-11-16,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day291,2016-11-17,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day292,2016-11-18,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day293,2016-11-19,10,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day294,2016-11-20,1,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day295,2016-11-21,11,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day296,2016-11-22,6,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day297,2016-11-23,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day298,2016-11-24,0,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day299,2016-11-25,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day300,2016-11-26,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day301,2016-11-27,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day302,2016-11-28,6,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day303,2016-11-29,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day304,2016-11-30,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day305,2016-12-01,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day306,2016-12-02,1,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day307,2016-12-03,7,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day308,2016-12-04,1,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day309,2016-12-05,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day310,2016-12-06,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day311,2016-12-07,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day312,2016-12-08,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day313,2016-12-09,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day314,2016-12-10,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day315,2016-12-11,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day316,2016-12-12,10,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day317,2016-12-13,6,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day318,2016-12-14,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day319,2016-12-15,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day320,2016-12-16,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day321,2016-12-17,6,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day322,2016-12-18,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day323,2016-12-19,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day324,2016-12-20,7,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day325,2016-12-21,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day326,2016-12-22,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day327,2016-12-23,1,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day328,2016-12-24,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day329,2016-12-25,5,1,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day330,2016-12-26,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day331,2016-12-27,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day332,2016-12-28,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day333,2016-12-29,0,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day334,2016-12-30,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day335,2016-12-31,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day336,2017-01-01,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day337,2017-01-02,7,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day338,2017-01-03,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day339,2017-01-04,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day340,2017-01-05,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day341,2017-01-06,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day342,2017-01-07,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day343,2017-01-08,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day344,2017-01-09,7,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day345,2017-01-10,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day346,2017-01-11,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day347,2017-01-12,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day348,2017-01-13,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day349,2017-01-14,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day350,2017-01-15,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day351,2017-01-16,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day352,2017-01-17,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day353,2017-01-18,8,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day354,2017-01-19,6,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day355,2017-01-20,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day356,2017-01-21,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day357,2017-01-22,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day358,2017-01-23,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day359,2017-01-24,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day360,2017-01-25,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day361,2017-01-26,1,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day362,2017-01-27,1,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day363,2017-01-28,0,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day364,2017-01-29,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day365,2017-01-30,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day366,2017-01-31,1,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day367,2017-02-01,8,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day368,2017-02-02,1,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day369,2017-02-03,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day370,2017-02-04,1,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day371,2017-02-05,8,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day372,2017-02-06,1,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day373,2017-02-07,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day374,2017-02-08,0,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day375,2017-02-09,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day376,2017-02-10,3,1,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day377,2017-02-11,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day378,2017-02-12,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day379,2017-02-13,9,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day380,2017-02-14,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day381,2017-02-15,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day382,2017-02-16,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day383,2017-02-17,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day384,2017-02-18,5,1,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day385,2017-02-19,8,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day386,2017-02-20,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day387,2017-02-21,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day388,2017-02-22,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day389,2017-02-23,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day390,2017-02-24,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day391,2017-02-25,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day392,2017-02-26,4,1,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day393,2017-02-27,6,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day394,2017-02-28,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day395,2017-03-01,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day396,2017-03-02,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day397,2017-03-03,1,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day398,2017-03-04,4,1,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day399,2017-03-05,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day400,2017-03-06,16,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day401,2017-03-07,13,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day402,2017-03-08,11,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day403,2017-03-09,12,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day404,2017-03-10,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day405,2017-03-11,7,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day406,2017-03-12,17,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day407,2017-03-13,29,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day408,2017-03-14,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day409,2017-03-15,8,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day410,2017-03-16,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day411,2017-03-17,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day412,2017-03-18,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day413,2017-03-19,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day414,2017-03-20,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day415,2017-03-21,2,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day416,2017-03-22,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day417,2017-03-23,1,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day418,2017-03-24,4,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day419,2017-03-25,9,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day420,2017-03-26,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day421,2017-03-27,1,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day422,2017-03-28,5,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day423,2017-03-29,6,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day424,2017-03-30,3,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day425,2017-03-31,0,0,0
12,mechanics-of-materials-1,材料力學一 (Mechanics of Materials I),Day426,2017-04-01,2,0,0
